,summary,Mitigation,Impacts,Hazard,word
schaulustig+e versammel+n,3.6122911335527608,0.016173191642764435,0.08510147137785112,-0.043716408639612604,schaulustig+e versammel+n
Nebenvulkan,3.3147531581809098,0.020949735592762524,0.10371985449420142,-0.0549276280880734,Nebenvulkan
versammel+n nebenvulkan,3.3147531581809098,0.020949735592762524,0.10371985449420142,-0.0549276280880734,versammel+n nebenvulkan
nebenvulkan video+s,3.1579375358818447,0.02231865525842081,0.11339463751818755,-0.05997452544963234,nebenvulkan video+s
video+s für,3.033472489763379,0.02292966564855926,0.12115412025730642,-0.0636782853434342,video+s für
für drei,3.008588834021719,0.023004802248912843,0.12272175721792848,-0.06439243790558122,für drei
Verwaltungsbezirke,2.9793723799214167,0.02307370393722998,0.12457119828928331,-0.06522105663666825,Verwaltungsbezirke
drei verwaltung+s+bezirk+e,2.9793723799214167,0.02307370393722998,0.12457119828928331,-0.06522105663666825,drei verwaltung+s+bezirk+e
verwaltung+s+bezirk+e werd+e,2.8839637993933773,0.023156847396511613,0.1306892226478494,-0.06786043003462626,verwaltung+s+bezirk+e werd+e
werd+e hoch+st+e,4.221657715415745,0.057961695552161144,0.06230235589897713,-0.06854022214796258,werd+e hoch+st+e
tourist+en halt+en,2.6010209430502025,0.022182106042218916,0.14984410654223806,-0.0752682692925807,tourist+en halt+en
Aufstiegsverbot,2.58656930965329,0.023932411426194754,0.15235503590852736,-0.07778514740944856,Aufstiegsverbot
halt+en aufstieg+s+verbot,2.58656930965329,0.023932411426194754,0.15235503590852736,-0.07778514740944856,halt+en aufstieg+s+verbot
Nebenvulkans,2.6312210158438853,0.024483193810216533,0.14940313724796117,-0.07695037714880816,Nebenvulkans
aufstieg+s+verbot nebenvulkan+s,2.6312210158438853,0.024483193810216533,0.14940313724796117,-0.07695037714880816,aufstieg+s+verbot nebenvulkan+s
Presse,5.476957194938349,-0.06006364435780441,0.21560800914747422,-0.041180275467597637,Presse
der presse,5.476957194938349,-0.06006364435780441,0.21560800914747422,-0.041180275467597637,der presse
Google,5.464750293181824,-0.06394240796546787,0.21738502220445852,-0.03917831206984191,Google
presse googel+e,5.464750293181824,-0.06394240796546787,0.21738502220445852,-0.03917831206984191,presse googel+e
bevorzugte,5.479148605740182,-0.06894025588229725,0.2220637930852262,-0.03769334953183277,bevorzugte
googel+e bevorzugt+e,5.479148605740182,-0.06894025588229725,0.2220637930852262,-0.03769334953183277,googel+e bevorzugt+e
Nachrichtenquelle,5.612881656566464,-0.073131711343348,0.22643208321910205,-0.03667112374992692,Nachrichtenquelle
bevorzugt+e nachricht+en+quelle,5.612881656566464,-0.073131711343348,0.22643208321910205,-0.03667112374992692,bevorzugt+e nachricht+en+quelle
nachricht+en+quelle hin+zu+füg+en,5.968977957664033,-0.08625434396155826,0.2531675926526981,-0.03961569957628988,nachricht+en+quelle hin+zu+füg+en
Vulkan…,13.017969582739545,0.047714725252605436,-0.049004546214527135,-0.01965606075382578,Vulkan…
der vulkan…,7.7394814095617726,0.04383332061091641,0.0027392704448097427,-0.034568365493285645,der vulkan…
+2307,5.218450073146231,0.03928443753262604,0.04885897510799885,-0.048004167322148676,+2307
vulkan… +2307,5.218450073146231,0.03928443753262604,0.04885897510799885,-0.048004167322148676,vulkan… +2307
+2307 char+s,4.650368715297306,0.03754718744625298,0.06373570329220701,-0.05233482242995057,+2307 char+s
morgen nachricht+en,2.8508827519437547,-0.05310538140181413,0.07130357107923758,0.012454330207515346,morgen nachricht+en
nachricht+en tag+es,2.8967787907020597,-0.05439428982264538,0.06713446384162992,0.014868468611199939,nachricht+en tag+es
Übersicht,2.935036694290819,-0.05543771110836162,0.06373958495004226,0.01682026953575409,Übersicht
tag+es übersicht,2.935036694290819,-0.05543771110836162,0.06373958495004226,0.01682026953575409,tag+es übersicht
Eilige,2.984668400016655,-0.05675127814522506,0.05944001202752442,0.01927428603482541,Eilige
übersicht eilig+e,2.984668400016655,-0.05675127814522506,0.05944001202752442,0.01927428603482541,übersicht eilig+e
eilig+e ein,3.0118393982937635,-0.05745197965144479,0.05713452926868178,0.020581967825977248,eilig+e ein
Bewaffneter,3.028162555543643,-0.05786686309010306,0.05576548753160167,0.021355803744355896,Bewaffneter
ein bewaffn+et+er,3.028162555543643,-0.05786686309010306,0.05576548753160167,0.021355803744355896,ein bewaffn+et+er
bewaffn+et+er werd+e,3.081059387076671,-0.0591810431886904,0.05140915025868448,0.023804901874393193,bewaffn+et+er werd+e
werd+e zwei,3.1100026887024246,-0.0598811533584954,0.049075926703718326,0.02510835928311319,werd+e zwei
zwei tag+e,2.8967787907020597,-0.05439428982264538,0.06713446384162992,0.014868468611199939,zwei tag+e
Auftritt,3.2215845321588503,-0.062462388824517684,0.04039673830940027,0.02990691384928111,Auftritt
tag+e auftritt,3.2215845321588503,-0.062462388824517684,0.04039673830940027,0.02990691384928111,tag+e auftritt
US-Präsidenten,3.3102624090038333,-0.06438979869416485,0.03383465591458234,0.033483161358938945,US-Präsidenten
auftritt us+-+präsident+en,3.3102624090038333,-0.06438979869416485,0.03383465591458234,0.033483161358938945,auftritt us+-+präsident+en
festgenommen,3.435071837975838,-0.06693450821661162,0.02505972688842634,0.038196773057821494,festgenommen
us+-+präsident+en fest+ge+nehm+en,3.435071837975838,-0.06693450821661162,0.02505972688842634,0.038196773057821494,us+-+präsident+en fest+ge+nehm+en
Fifa-Chef,3.582787731441603,-0.06971858873626181,0.015307732030566007,0.04334463398661571,Fifa-Chef
Infantino,3.7153954451846305,-0.07203114237041533,0.007080931779237531,0.04761450087915593,Infantino
fifa-chef infantino,3.7153954451846305,-0.07203114237041533,0.007080931779237531,0.04761450087915593,fifa-chef infantino
lädt,3.8814459147289364,-0.0747070374701649,-0.0025890540504592803,0.0525496690239694,lädt
infantino lad+t,3.8814459147289364,-0.0747070374701649,-0.0025890540504592803,0.0525496690239694,infantino lad+t
Krisensitzung,4.073466126690592,-0.07753412945618401,-0.012990287093663209,0.057758878341154805,Krisensitzung
lad+t krise+n+sitzung,4.073466126690592,-0.07753412945618401,-0.012990287093663209,0.057758878341154805,lad+t krise+n+sitzung
Marokko,4.64676120277167,-0.08461749623434314,-0.03996011448888892,0.0708019410506178,Marokko
krise+n+sitzung marokko,4.64676120277167,-0.08461749623434314,-0.03996011448888892,0.0708019410506178,krise+n+sitzung marokko
vulkan+ausbruch+s guatemala,4.982752686012798,-0.08803635992793787,-0.05348775757097428,0.07710027436257144,vulkan+ausbruch+s guatemala
guatemala werd+en,4.474062638407389,-0.08266880281613388,-0.03240362269907864,0.06721372037451345,guatemala werd+en
werd+en 1400,4.098168902820911,-0.07787899941926048,-0.014272624751588948,0.058394089748327715,werd+en 1400
mensch+en evakuier+t,3.810135512307246,-0.07358599726287368,0.0014822626058761893,0.050482763915180376,mensch+en evakuier+t
herrschte,3.6071812600446975,-0.07015660398204666,0.013758505684854679,0.04415377166309571,herrschte
enorme,3.4444747477770297,-0.06711879131810437,0.0244192065275353,0.038537797909976475,enorme
herrsch+te enorm+e,3.4444747477770297,-0.06711879131810437,0.0244192065275353,0.038537797909976475,herrsch+te enorm+e
Aufregung,4.356202221850232,-0.06938741208333678,-0.01700253273740372,0.05377623939374646,Aufregung
enorm+e aufregung,3.3817156497508716,-0.0658695163513326,0.028747862744658584,0.036225115064070994,enorm+e aufregung
aufregung innerhalb,3.3028787199132976,-0.06423325476648753,0.034370290640215316,0.03319290324376945,aufregung innerhalb
Europäischen,3.2092107935425798,-0.06218499271344003,0.04133536103313897,0.029391749238055726,Europäischen
innerhalb europäisch+en,3.2092107935425798,-0.06218499271344003,0.04133536103313897,0.029391749238055726,innerhalb europäisch+en
Union,3.135571266417264,-0.06048886510811596,0.04704351014322211,0.026239100902517964,Union
europäisch+en union,3.135571266417264,-0.06048886510811596,0.04704351014322211,0.026239100902517964,europäisch+en union
Regierungschefs,3.100152825051694,-0.05964436461967769,0.04986603975736572,0.02466760480153282,Regierungschefs
empörten,3.028162555543643,-0.05786686309010306,0.05576548753160167,0.021355803744355896,empörten
regierung+s+chef+s empör+ten,3.028162555543643,-0.05786686309010306,0.05576548753160167,0.021355803744355896,regierung+s+chef+s empör+ten
drohte,2.9555928699902028,-0.055987133416749116,0.06194473671575461,0.017847119960644173,drohte
empör+ten droh+te,2.9555928699902028,-0.055987133416749116,0.06194473671575461,0.017847119960644173,empör+ten droh+te
droh+te richtung,2.9218800085871806,-0.05508198341781148,0.06489899684362425,0.016155103316485675,droh+te richtung
Madrid,2.8937484814443812,-0.05431045729907123,0.06740644655869389,0.01471155594797532,Madrid
richtung madrid,2.8937484814443812,-0.05431045729907123,0.06740644655869389,0.01471155594797532,richtung madrid
warfen,2.8590878127050043,-0.053338862916264815,0.07055033496018759,0.012891905595723578,warfen
madrid werf+en,2.8590878127050043,-0.053338862916264815,0.07055033496018759,0.012891905595723578,madrid werf+en
Pedro,2.840207825070487,-0.05279958506600468,0.07228878657791725,0.01188104916033414,Pedro
werf+en pedro,2.840207825070487,-0.05279958506600468,0.07228878657791725,0.01188104916033414,werf+en pedro
pedro sánchez,2.824735723529049,-0.052352236658344514,0.07372738116588318,0.011042031181290076,pedro sánchez
verfehlte,2.7932537612230712,-0.051426578174733256,0.07669414463006101,0.009304519682857379,verfehlte
sánchez verfehl+t+e,2.7932537612230712,-0.051426578174733256,0.07669414463006101,0.009304519682857379,sánchez verfehl+t+e
Migrationspolitik,2.770747866034027,-0.050751847482928686,0.0788482815034131,0.008036797323044168,Migrationspolitik
verfehl+t+e migration+s+politik,2.770747866034027,-0.050751847482928686,0.0788482815034131,0.008036797323044168,verfehl+t+e migration+s+politik
Ausge…,2.7238103203635196,-0.04930847422659908,0.08343299920370165,0.005321373100426784,Ausge…
+4070,2.7088637298743903,-0.04883825986235351,0.08491979901696907,0.004435694941393656,+4070
ausge… +4070,2.7088637298743903,-0.04883825986235351,0.08491979901696907,0.004435694941393656,ausge… +4070
+4070 chars,2.6980696134313304,-0.04849541136043502,0.08600179629626217,0.0037895834434409623,+4070 chars
hoch+aktiv+er vulkan,7.7394814095617726,0.04383332061091641,0.0027392704448097427,-0.034568365493285645,hoch+aktiv+er vulkan
aus+ge+brech+en mehr,3.822729542255408,-0.0024495309387568918,0.060197086405906486,-0.019876249356139613,aus+ge+brech+en mehr
insgesamt fast,3.0154490497599085,0.020727187520662275,0.120444142489678,-0.06161642002409201,insgesamt fast
30.000,6.183477400215138,0.017300913151300293,0.12305018348405111,-0.0599641634812605,30.000
fast 30.000,2.985676343798742,0.020960069492252098,0.12245756384430552,-0.06264055525001494,fast 30.000
Personen,2.9472329415152037,0.021215820633373617,0.12506208764533583,-0.06393296848117865,Personen
30.000 person+en,2.9472329415152037,0.021215820633373617,0.12506208764533583,-0.06393296848117865,30.000 person+en
person+en ausbruch,2.8842025441714467,0.02152952902489779,0.1293517224550671,-0.06598502637979048,person+en ausbruch
ausbruch betreff+en,2.8457976830572034,0.02165867423290286,0.1319821958659295,-0.06719840362150023,ausbruch betreff+en
betreff+en beispiel,2.7893471652638695,0.02176641141086048,0.1358793514338893,-0.068936720426452,betreff+en beispiel
beispiel asche+regen,2.7404858871466913,0.021783103623670877,0.13928867890766303,-0.07040253902016201,beispiel asche+regen
asche+regen sie,2.7085464479258365,0.021756574463244256,0.14153855984511776,-0.07134338416715474,asche+regen sie
Fünf,3.9411031963535317,0.020422128515975083,0.07444900566858245,-0.04287576844449027,Fünf
rund 1.400,3.1826555542120003,0.019803394519960316,0.1099374619224596,-0.056548722781585285,rund 1.400
eruption 2018,4.65679262758466,0.02082656152310136,0.04926097511729772,-0.03355247563693682,eruption 2018
tötete,4.992881803920003,0.03864471792055194,0.05448025916115448,-0.04964149739505551,tötete
2018 töt+ete,4.992881803920003,0.03864471792055194,0.05448025916115448,-0.04964149739505551,2018 töt+ete
töt+ete vulkan,7.7394814095617726,0.04383332061091641,0.0027392704448097427,-0.034568365493285645,töt+ete vulkan
+2270,3.1768870849705486,0.02983245022539156,0.1185067484863697,-0.06815451554276204,+2270
spuck+t +2270,3.1768870849705486,0.02983245022539156,0.1185067484863697,-0.06815451554276204,spuck+t +2270
+2270 char+s,3.127454584895572,0.029433191496789433,0.1209711893424292,-0.06885993596914927,+2270 char+s
mittelamerika vulkan+ausbruch,9.028004097246212,-0.11016330817357252,-0.15125735833967927,0.11822058153403002,mittelamerika vulkan+ausbruch
guatemala alarm+stufe,4.514288334316567,-0.083135538360956,-0.034203658250014306,0.06807308389326573,guatemala alarm+stufe
rot ein,4.026320868697661,-0.07686447181355908,-0.010508801774771606,0.05652531262240926,rot ein
hoch+aktiv+en volcán,3.493930818742921,-0.06807184007033262,0.021095504000674746,0.0403008072795555,hoch+aktiv+en volcán
fuego halt,3.348792713387906,-0.06519553077611179,0.031070167569811038,0.034976574787863896,fuego halt
mensch+en guatemala,5.051260446736618,-0.08868008677140055,-0.05607503105017481,0.07828685799354126,mensch+en guatemala
guatemala atem,3.1303457094790827,-0.06036547248888128,0.04745672094128818,0.02600956092543945,guatemala atem
werd+en bereits,3.046099031709417,-0.05328618648943988,0.05834968692177021,0.01729387794295315,werd+en bereits
bereits sicherheit,3.0815151494181134,-0.04919101362982129,0.05948592822650161,0.014059911087723783,bereits sicherheit
Heiße,3.166781421390123,-0.04165702483465648,0.060527971153097514,0.008433755470995046,Heiße
Ströme,4.587188039198636,-0.05412964770145358,-0.012181370758589043,0.042130245863608945,Ströme
heiß+e strom+e,3.1964045320757313,-0.03953259661961724,0.060547791787321684,0.00693441703693089,heiß+e strom+e
strom+e gas,3.258478669931635,-0.03562190003105522,0.06023877655910983,0.004286720662144281,strom+e gas
Gesteinsbrocken,12.57758122833419,-0.0009045811641034391,-0.03879955960927653,0.013748563223014883,Gesteinsbrocken
asche gestein+s+brocken,5.202696433673062,-0.06811930379365246,-0.0428868801425286,0.06116483314719093,asche gestein+s+brocken
gestein+s+brocken sogenannt+en,3.5744401134094486,-0.021887583028193876,0.05525545188788443,-0.003719568948192949,gestein+s+brocken sogenannt+en
pyroklastischen,3.7512272370043522,-0.016533579457508298,0.05155547549457664,-0.006252098159434422,pyroklastischen
sogenannt+en pyroklastisch+en,3.7512272370043522,-0.016533579457508298,0.05155547549457664,-0.006252098159434422,sogenannt+en pyroklastisch+en
pyroklastisch+en strom+e,3.1964045320757313,-0.03953259661961724,0.060547791787321684,0.00693441703693089,pyroklastisch+en strom+e
strom+e fließ+en,4.415925480958136,-0.0026948661573964624,0.037206781487978374,-0.011204332598873577,strom+e fließ+en
fließ+en hang+e,5.259724821451131,0.008086173733938183,0.020901981849826605,-0.01338712730734306,fließ+en hang+e
hang+e vulkan+s,13.157649985119356,0.03704206645416034,-0.05967720501297225,-0.007787054888663733,hang+e vulkan+s
hinunter,5.505283477318736,0.011214707437640699,0.01729203248218565,-0.014456256527975726,hinunter
vulkan+s hinunter,5.505283477318736,0.011214707437640699,0.01729203248218565,-0.014456256527975726,vulkan+s hinunter
woche feuer+vulkan,2.806102512631566,0.014535031543762105,0.1288856219954553,-0.060198142329859525,woche feuer+vulkan
feuer+vulkan erwach+t,2.8537551821838263,0.013301183911748426,0.12467872851738523,-0.057466320287196206,feuer+vulkan erwach+t
erwach+t erneut,2.889351393250833,0.012236013930897497,0.1214709032279595,-0.05529593889451917,erwach+t erneut
erneut der,2.923536082260662,0.01108792151237737,0.1183279633755183,-0.053096883199829505,erneut der
fuego nahe,3.0422121349674933,0.006012097029203465,0.10680822818843046,-0.04444771517743544,fuego nahe
nahe guatemala+s,3.0784771599862677,0.004074007392859171,0.1030526151504356,-0.04144131450271029,nahe guatemala+s
guatemala+s haupt+stadt,3.1723036288911732,-0.001944367736282746,0.09267301135970846,-0.03271955548740801,guatemala+s haupt+stadt
haupt+stadt schleuder+t,3.296055134173147,-0.01250873225659421,0.07714514937450645,-0.018781385597991588,haupt+stadt schleuder+t
schleuder+t asche,3.4847824237673612,-0.0356355610826667,0.04827954858423497,0.008639998313188187,schleuder+t asche
lava luft,3.715385463365518,-0.011967005723840409,0.05696127401124657,-0.01159404778994102,lava luft
1700,3.8305887979333297,0.02059950202268072,0.07916268068331106,-0.04485663860183386,1700
rund 1700,3.8305887979333297,0.02059950202268072,0.07916268068331106,-0.04485663860183386,rund 1700
1700 mensch+en,3.927150756348601,0.03161674976367801,0.08442716286878896,-0.055702228550080425,1700 mensch+en
vulkan aktiv+st+en,4.295501416576566,0.03621179460049184,0.07440235386867228,-0.05543353540079196,vulkan aktiv+st+en
aktiv+st+en region,3.805469183353101,0.033921558175903095,0.09139669897874243,-0.06035494685073814,aktiv+st+en region
feuer himmel,3.473083826021404,0.031962597678245226,0.10483925121432765,-0.06423109523891873,feuer himmel
himmel der,3.3634965586021783,0.031222824109372584,0.10968967985724583,-0.06562559880726675,himmel der
hochaktive,3.315889988196445,0.030884579759590414,0.11186956002271463,-0.06625156512316986,hochaktive
der hoch+aktiv+e,3.315889988196445,0.030884579759590414,0.11186956002271463,-0.06625156512316986,der hoch+aktiv+e
hoch+aktiv+e volcán,3.2935856876060345,0.030722380721799784,0.1129067334370081,-0.06654922922464256,hoch+aktiv+e volcán
fuego feuer+vulkan,3.536821732200117,0.032369657536606526,0.10211979925533357,-0.0634482650038133,fuego feuer+vulkan
guatemala aktiv+st+en,5.099841113183668,0.03895549883432635,0.05177130695021479,-0.04885257257979012,guatemala aktiv+st+en
vulkan+e mittelamerika+s,5.35102949446917,0.039633999535371785,0.045711324579916765,-0.04708696402330811,vulkan+e mittelamerika+s
mittelamerika+s mach+t,4.1611960492435855,0.03564220848410073,0.07877279012956373,-0.056701168953858135,mittelamerika+s mach+t
Namen,3.7562325753698924,0.033655315286095985,0.09327835802033399,-0.060898478610257926,Namen
mach+t name+n,3.7562325753698924,0.033655315286095985,0.09327835802033399,-0.060898478610257926,mach+t name+n
Ehre,3.536821732200117,0.032369657536606526,0.10211979925533357,-0.0634482650038133,Ehre
name+n ehre,3.536821732200117,0.032369657536606526,0.10211979925533357,-0.0634482650038133,name+n ehre
seit montag,3.376078890536891,0.03131045989917212,0.10912108744025084,-0.06546224647311709,seit montag
montag august,3.212868789701167,0.030114495865741435,0.11674819179993855,-0.06765075945873382,montag august
august spuck+t,3.1433729837105897,0.029563286367976147,0.1201713387311233,-0.06863105700298557,august spuck+t
Feuerber…,3.0618517834027386,0.028881130516257382,0.12433214600153726,-0.06982093966794725,Feuerber…
spuck+t feuerber…,3.0618517834027386,0.028881130516257382,0.12433214600153726,-0.06982093966794725,spuck+t feuerber…
+565,2.9927874782194834,0.028270725095381578,0.12798768006439734,-0.07086479686950417,+565
feuerber… +565,2.9927874782194834,0.028270725095381578,0.12798768006439734,-0.07086479686950417,feuerber… +565
+565 char+s,2.9646917293949886,0.02801331431382637,0.12951080866587972,-0.07129930640823746,+565 char+s
feuer+berg brech+t,3.004264448203357,-0.03394031055210928,0.07664988289526557,-0.0029906188449741926,feuer+berg brech+t
brech+t guatemala,6.677162856170533,-0.02482452427419828,-0.039483373421820366,0.0309922708523757,brech+t guatemala
guatemala lava,3.5943002064822025,-0.17012427711010697,-0.06760057392859053,0.1292234304961675,guatemala lava
bedrohen,3.2908970572831286,-0.052141565035222805,0.04492063708869931,0.021311439281819715,bedrohen
asche bedroh+en,3.2908970572831286,-0.052141565035222805,0.04492063708869931,0.021311439281819715,asche bedroh+en
ganze,3.3096250542808443,-0.03717292985714666,0.05615663974590315,0.006872783330188372,ganze
bedroh+en ganz+e,3.3096250542808443,-0.03717292985714666,0.05615663974590315,0.006872783330188372,bedroh+en ganz+e
ganz+e dorf+er,3.4035571192531675,-0.0499613878857082,0.0406466644774388,0.02132860070658559,ganz+e dorf+er
dorf+er glüh+end+e,3.555659291450148,-0.07421469124744044,0.012939767489506955,0.04708704044088009,dorf+er glüh+end+e
lava meterhohe+e,5.808430698966047,-0.1325908044432932,-0.11392919060408212,0.12116736658270744,lava meterhohe+e
meterhohe+e asche+wolke+n,6.376582667544524,-0.1730515114717021,-0.16182667126809747,0.15603094779226234,meterhohe+e asche+wolke+n
panische,5.945688754223654,0.009950460218418822,0.005851033377995659,-0.009447397971143832,panische
asche+wolke+n panisch+e,5.945688754223654,0.009950460218418822,0.005851033377995659,-0.009447397971143832,asche+wolke+n panisch+e
panisch+e flucht,6.3033585019399485,0.041697317372103616,0.025902368274236212,-0.041312272844157255,panisch+e flucht
flucht nacht,7.9194422112454195,0.044046509491013866,0.00025083570778367627,-0.03384534177501148,flucht nacht
nacht der,9.972106347382118,0.04594750809254643,-0.023624518555182248,-0.026933193221167044,nacht der
müss+en haus+er,4.597634906886115,0.03736270598230831,0.06524642110249006,-0.05277407198290092,müss+en haus+er
haus+er verlass+en,4.485133156048169,0.0369535982195114,0.0685530482998657,-0.053735077374149134,haus+er verlass+en
verlass+en behörde+n,3.069844120664939,0.017391839082469517,0.11445404120639165,-0.05648378480757395,verlass+en behörde+n
ruf+en alarm+stufe,3.0398247031290997,-0.0025748126423123336,0.0999488905392042,-0.035109581289489156,ruf+en alarm+stufe
Rot,6.5871838511468175,0.05466482617968344,0.0671577312922262,-0.06770813609968789,Rot
anzeige+n glüh+end+e,7.678853252864421,-0.04029434570389884,-0.07042822541637951,0.051317632859435434,anzeige+n glüh+end+e
+66,3.0105725363469196,0.028430900722934152,0.12703444612963719,-0.07059273515760693,+66
verlass+en +66,3.0105725363469196,0.028430900722934152,0.12703444612963719,-0.07059273515760693,verlass+en +66
+66 char+s,2.987018365839866,0.02821830996073228,0.12829869836767127,-0.07095354297261171,+66 char+s
Waldbrand,12.71204249993194,0.04757237494127789,-0.04683037796676507,-0.020275850018081205,Waldbrand
indonesien wald+brand,7.575082701825483,0.04362983835939058,0.005082115304078869,-0.035249427755909786,indonesien wald+brand
wald+brand vulkan,18.03127075514312,0.04942582916219064,-0.07714195766578859,-0.011709091301073268,wald+brand vulkan
Bromo,22.73502764863138,0.05042435724074735,-0.0954115473610661,-0.006633420975471651,Bromo
vulkan bromo,21.05258962711026,0.05011003795915638,-0.08950537425329462,-0.008266325392610348,vulkan bromo
Sperrungen,9.972106347382113,0.04594750809254685,-0.023624518555182022,-0.026933193221166586,Sperrungen
bromo sperrung+en,9.972106347382113,0.04594750809254685,-0.023624518555182022,-0.026933193221166586,bromo sperrung+en
sperrung+en tourist+en,8.585508690791357,0.044759346118802834,-0.008333116203837606,-0.03135452411833465,sperrung+en tourist+en
tourist+en hier,3.7103607364879876,0.0334003005603908,0.09506385069250392,-0.061413953809569787,tourist+en hier
thema indonesien,4.120972454496744,0.035463796997356786,0.08012117874281102,-0.05709200386644745,thema indonesien
sie wald+brand,4.807037765821655,0.03806984286710729,0.05938677671523013,-0.05106974059242924,sie wald+brand
bromo bekenn+t+est+en,6.377964613687781,0.04183220662009264,0.024526559384172576,-0.04091124958674688,bromo bekenn+t+est+en
Natur-Wahrzeichen,5.6263366694005015,0.04030492846333316,0.03950980775512819,-0.0452793361874777,Natur-Wahrzeichen
bekenn+t+est+en natur+-+wahrzeichen,5.6263366694005015,0.04030492846333316,0.03950980775512819,-0.0452793361874777,bekenn+t+est+en natur+-+wahrzeichen
Indonesiens,7.142958530475493,0.04305067777762996,0.01158469415051971,-0.03714123270209932,Indonesiens
natur+-+wahrzeichen indonesien+s,5.018635815105686,0.03872082830057146,0.053820585809663736,-0.04944940401636176,natur+-+wahrzeichen indonesien+s
lodern,4.725555774780553,0.03780262381469431,0.06162318264776364,-0.05172040875369097,lodern
indonesien+s loder+n,4.725555774780553,0.03780262381469431,0.06162318264776364,-0.05172040875369097,indonesien+s loder+n
loder+n seit,4.597634906886115,0.03736270598230831,0.06524642110249006,-0.05277407198290092,loder+n seit
Waldbrände,4.426620996600118,0.0367319964027536,0.07031977430713399,-0.054248293986169475,Waldbrände
tag+en wald+brand+e,4.426620996600118,0.0367319964027536,0.07031977430713399,-0.054248293986169475,tag+en wald+brand+e
der feuer,4.225596527034649,0.03592021127600889,0.07665235018071674,-0.05608629940282639,der feuer
Nationalpark,6.241090616821095,0.04158221360853168,0.0270679236957237,-0.04165203323317215,Nationalpark
feuer nationalpark,4.092099725707205,0.03533338773946147,0.08110074731293666,-0.05737585458646981,feuer nationalpark
nationalpark bromo,3.978198991617692,0.03479885848011722,0.0850640385971727,-0.05852358660612792,nationalpark bromo
Tengger,3.9309640508434915,0.03456729394137951,0.08675583890110879,-0.05901315461711718,Tengger
bromo tengger,3.9309640508434915,0.03456729394137951,0.08675583890110879,-0.05901315461711718,bromo tengger
tengger semeru,3.8724223210286803,0.03427174849094721,0.08889371916221826,-0.059631486765987306,tengger semeru
semeru haupt+insel,3.7742800861008705,0.033753787841962216,0.0925845194393931,-0.06069809265174866,semeru haupt+insel
haupt+insel java,3.7103607364879876,0.03340030056039101,0.09506385069250392,-0.061413953809569787,haupt+insel java
Behördenangaben,3.683232498342858,0.0332462093664042,0.09613491032376618,-0.061723038499642904,Behördenangaben
java behörde+n+angabe+n,3.683232498342858,0.0332462093664042,0.09613491032376618,-0.061723038499642904,java behörde+n+angabe+n
zufolge…,3.60339898480094,0.03277795523985143,0.0993544549752509,-0.06265151923147537,zufolge…
behörde+n+angabe+n zufolge…,3.60339898480094,0.03277795523985143,0.0993544549752509,-0.06265151923147537,behörde+n+angabe+n zufolge…
+1710,2.6491870101359623,0.02469891739172338,0.1482366095139547,-0.07662021964024888,+1710
zufolge… +1710,2.6491870101359623,0.02469891739172338,0.1482366095139547,-0.07662021964024888,zufolge… +1710
+1710 char+s,2.6356179633290298,0.02453629527901903,0.14911653871376154,-0.07686927672558337,+1710 char+s
tourist+en ein,3.7103607364879876,0.0334003005603908,0.09506385069250392,-0.061413953809569787,tourist+en ein
ein wald+brand,4.807037765821655,0.03806984286710729,0.05938677671523013,-0.05106974059242924,ein wald+brand
wald+brand nationalpark,4.082708675884314,0.035290540083154874,0.0814214979667484,-0.05746878393676423,wald+brand nationalpark
berühmten,5.099841113183668,0.03895549883432635,0.05177130695021479,-0.04885257257979012,berühmten
nationalpark berühmt+en,5.099841113183668,0.03895549883432635,0.05177130695021479,-0.04885257257979012,nationalpark berühmt+en
berühmt+en vulkan,7.7394814095617726,0.04383332061091641,0.0027392704448097427,-0.034568365493285645,berühmt+en vulkan
bromo java,4.515887857397308,0.037067605865706094,0.06763751298262452,-0.05346905425900711,bromo java
erfasst,4.248248320207818,0.036015829868021064,0.07591747751339567,-0.055873136076588836,erfasst
java erfass+t,4.248248320207818,0.036015829868021064,0.07591747751339567,-0.055873136076588836,java erfass+t
Flammen,3.6674832388034444,0.03315560463558455,0.09676197930325599,-0.06190395044267916,Flammen
wegen flamme+n,3.6674832388034444,0.03315560463558455,0.09676197930325599,-0.06190395044267916,wegen flamme+n
flamme+n werd+en,3.5202345722581923,0.03226528680786599,0.10282058906327088,-0.06365006303615223,flamme+n werd+en
Teile,3.4156352991762735,0.03158132622911544,0.10735357716657071,-0.06495425160722179,Teile
werd+en teil+e,3.4156352991762735,0.03158132622911544,0.10735357716657071,-0.06495425160722179,werd+en teil+e
teil+e belieb+t+est+en,3.473083826021404,0.031962597678245226,0.10483925121432765,-0.06423109523891873,teil+e belieb+t+est+en
Ausflugsziele,3.7103607364879876,0.0334003005603908,0.09506385069250392,-0.061413953809569787,Ausflugsziele
belieb+t+est+en ausflug+s+ziel+e,3.7103607364879876,0.0334003005603908,0.09506385069250392,-0.061413953809569787,belieb+t+est+en ausflug+s+ziel+e
ausflug+s+ziel+e indonesien+s,4.120972454496744,0.035463796997356786,0.08012117874281102,-0.05709200386644745,ausflug+s+ziel+e indonesien+s
indonesien+s ge+sperr+t,4.807037765821655,0.03806984286710729,0.05938677671523013,-0.05106974059242924,indonesien+s ge+sperr+t
+2336,2.6491870101359623,0.02469891739172338,0.1482366095139547,-0.07662021964024888,+2336
